team,task,timestamp,rank,video_rank,categories,types,sortType
Siret7,KIS Textual 18,1594903972743,-1,23,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 19,1594904226213,75,75,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 19,1594904361077,75,75,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 19,1594904372371,9,9,image,globalFeatures,globalFeatures
Siret7,KIS Textual 19,1594904547845,-1,2005,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 19,1594904578068,-1,1080,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 19,1594904600030,265,265,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 19,1594904605181,628,362,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 19,1594904628812,-1,2005,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 19,1594904744576,106,13,image,globalFeatures,globalFeatures
Siret7,KIS Textual 19,1594904818804,397,134,image,globalFeatures,globalFeatures
Siret7,KIS Textual 19,1594904854383,397,134,image,globalFeatures,globalFeatures
Siret7,KIS Textual 19,1594905410092,-1,832,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 20,1594905410092,-1,70,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 20,1594905415709,-1,17,image,globalFeatures,globalFeatures
Siret7,KIS Visual 20,1594905437374,0,0,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 20,1594905750447,-1,554,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 20,1594905773019,-1,114,image,globalFeatures,globalFeatures
Siret7,KIS Textual 20,1594905799552,9,8,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 20,1594906030530,-1,380,image,globalFeatures,globalFeatures
Siret7,KIS Textual 20,1594906056509,-1,45,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 21,1594906289053,-1,262,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 21,1594906297198,-1,242,image,globalFeatures,globalFeatures
Siret7,KIS Visual 21,1594906305187,-1,292,image,globalFeatures,globalFeatures
Siret7,KIS Visual 21,1594906316796,-1,262,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 21,1594906318795,-1,150,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 21,1594906325123,-1,1661,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 21,1594906328368,-1,1211,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 21,1594906336577,-1,262,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 21,1594906357726,-1,771,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 21,1594906396934,-1,101,image,globalFeatures,globalFeatures
Siret7,KIS Visual 21,1594906425587,-1,77,image,globalFeatures,globalFeatures
Siret7,KIS Visual 21,1594906429777,-1,361,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 21,1594906444528,-1,101,image,globalFeatures,globalFeatures
Siret7,KIS Visual 21,1594906447768,578,179,image,globalFeatures,globalFeatures
Siret7,KIS Visual 21,1594906495648,-1,276,image,globalFeatures,globalFeatures
Siret7,KIS Visual 21,1594906506707,-1,203,image,globalFeatures,globalFeatures
Siret7,KIS Visual 21,1594906518639,-1,328,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 21,1594906622199,43,43,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 21,1594906632314,43,43,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 21,1594906639259,1499,1338,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 21,1594906641524,-1,118,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 21,1594906645907,-1,118,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 21,1594906652344,-1,214,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 21,1594906691946,9,9,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 22,1594907136134,-1,121,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 22,1594907161043,352,352,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 22,1594907171756,13,13,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 22,1594907342273,1121,944,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 22,1594907350362,-1,55,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 22,1594907459825,-1,16,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 22,1594907565341,-1,118,image,globalFeatures,globalFeatures
Siret7,KIS Textual 22,1594907755644,-1,5,image,globalFeatures,globalFeatures
Siret7,KIS Textual 22,1594907855242,-1,5,image,globalFeatures,globalFeatures
Siret7,KIS Textual 22,1594907890553,-1,38,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Textual 22,1594907910033,-1,129,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 23,1594907967857,1965,805,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 23,1594908002354,-1,1119,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 23,1594908022516,-1,536,image,globalFeatures,globalFeatures
Siret7,KIS Visual 23,1594908032420,-1,136,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 23,1594908318181,-1,363,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 23,1594908521570,50,50,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Textual 23,1594908568493,85,31,image,globalFeatures,globalFeatures
Siret7,KIS Textual 23,1594908612719,85,31,image,globalFeatures,globalFeatures
Siret7,KIS Visual 24,1594908826166,108,75,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 24,1594908829805,19,19,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 24,1594908848664,19,19,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 24,1594909146893,-1,799,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 24,1594909155803,-1,1,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 24,1594909181980,-1,2,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 24,1594909219468,-1,881,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 24,1594909289641,1080,582,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 24,1594909312164,-1,0,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 24,1594909439053,-1,22,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 24,1594909469378,-1,0,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 24,1594909549585,-1,31,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 24,1594909551190,-1,17,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 24,1594909643960,1080,582,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 24,1594909647207,-1,1,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 25,1594909643960,-1,2795,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 25,1594909647207,-1,3297,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 25,1594909686570,-1,401,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 25,1594909694743,-1,443,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 25,1594909711326,20,20,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 25,1594909721530,10,10,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 25,1594909729284,-1,258,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 25,1594909742149,-1,778,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 25,1594909750168,154,114,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 25,1594909753419,45,45,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 25,1594909784152,687,640,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 25,1594909788092,-1,682,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 25,1594909805676,-1,734,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 25,1594909817425,356,236,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 25,1594909850412,303,303,image,globalFeatures,globalFeatures
Siret7,KIS Visual 25,1594909861433,883,883,image,globalFeatures,globalFeatures
Siret7,KIS Visual 25,1594909872362,-1,305,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 25,1594909883158,372,372,image,globalFeatures,globalFeatures
Siret7,KIS Visual 25,1594909919263,313,313,image,globalFeatures,globalFeatures
Siret7,KIS Visual 25,1594909928442,11,11,image,globalFeatures,globalFeatures
Siret7,KIS Textual 25,1594909996560,-1,811,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 25,1594910009457,-1,915,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 25,1594910028392,-1,3553,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 25,1594910047713,-1,2047,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 25,1594910056285,-1,1361,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 25,1594910118867,-1,214,image,globalFeatures,globalFeatures
Siret7,KIS Textual 25,1594910135375,-1,2047,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 25,1594910143676,-1,656,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 25,1594910177803,-1,218,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 25,1594910196538,310,28,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 25,1594910225209,-1,72,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 25,1594910238712,-1,106,image,globalFeatures,globalFeatures
Siret7,KIS Textual 25,1594910269104,-1,106,image,globalFeatures,globalFeatures
Siret7,KIS Textual 25,1594910278257,-1,233,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Textual 25,1594910364214,-1,609,image,globalFeatures,globalFeatures
Siret7,KIS Textual 25,1594910380298,-1,2764,image,globalFeatures,globalFeatures
Siret7,KIS Textual 25,1594910396624,-1,998,image,globalFeatures,globalFeatures
Siret7,KIS Textual 25,1594910453464,-1,998,image,globalFeatures,globalFeatures
vitrivr2,KIS Visual 1,1594886240846,9,3,TEXT,ASR,segment_gallery
vitrivr2,KIS Visual 1,1594886245223,9,3,TEXT,ASR,segment_list
vitrivr2,KIS Textual 1,1594887066979,3080,3037,,,segment_list
vitrivr2,KIS Textual 1,1594886586797,4155,57,,,segment_list
vitrivr2,KIS Textual 1,1594886627010,4155,57,,,segment_list
vitrivr2,KIS Textual 1,1594886657074,12275,480,,,segment_list
vitrivr2,KIS Textual 1,1594886723359,3044,3000,TEXT,caption,segment_list
vitrivr2,KIS Textual 1,1594886730861,3044,3000,TEXT,caption,segment_list
vitrivr2,KIS Textual 1,1594886766631,10154,287,,,segment_list
vitrivr2,KIS Textual 1,1594886814859,10154,287,,,segment_list
vitrivr2,KIS Textual 1,1594886967620,10154,287,,,segment_list
vitrivr2,KIS Visual 2,1594887133730,-1,-1,TEXT,OCR,segment_list
vitrivr2,KIS Visual 2,1594887152455,-1,-1,TEXT,OCR,segment_list
vitrivr2,KIS Visual 2,1594887157191,-1,-1,TEXT,OCR,segment_list
vitrivr2,KIS Visual 2,1594887161066,-1,-1,TEXT,OCR,segment_list
vitrivr2,KIS Visual 2,1594887179905,25736,1801,TEXT,OCR,segment_list
vitrivr2,KIS Visual 2,1594887238231,24820,376,,,segment_list
vitrivr2,KIS Visual 2,1594887249495,24820,376,TEXT,caption,segment_list
vitrivr2,KIS Visual 2,1594887308026,-1,-1,TEXT,OCR,segment_list
vitrivr2,KIS Visual 2,1594887320279,-1,-1,TEXT,OCR,segment_list
vitrivr2,KIS Visual 2,1594887359420,-1,-1,,,segment_list
vitrivr2,KIS Visual 2,1594887403972,6236,6113,,,segment_list
vitrivr2,KIS Visual 2,1594887423411,6236,6113,,,temporal_list
vitrivr2,KIS Visual 2,1594887424932,6239,6116,,,temporal_list
vitrivr2,KIS Textual 2,1594887423411,-1,7972,,,temporal_list
vitrivr2,KIS Textual 2,1594887424932,-1,7975,,,temporal_list
vitrivr2,KIS Textual 2,1594887459696,-1,-1,,,temporal_list
vitrivr2,KIS Textual 2,1594887462011,-1,-1,,,temporal_list
vitrivr2,KIS Textual 2,1594887469294,493,357,,,temporal_list
vitrivr2,KIS Textual 2,1594887498592,493,357,,,segment_list
vitrivr2,KIS Textual 2,1594887569627,493,357,,,segment_list
vitrivr2,KIS Textual 2,1594887593316,493,357,,,segment_list
vitrivr2,KIS Textual 2,1594887603737,493,357,,,segment_list
vitrivr2,KIS Textual 2,1594887616904,493,357,,,segment_list
vitrivr2,KIS Visual 3,1594888442430,225,225,TEXT,ASR,segment_gallery
vitrivr2,KIS Visual 3,1594888443112,225,225,TEXT,ASR,segment_list
vitrivr2,KIS Visual 3,1594888450330,751,751,TEXT,ASR,segment_list
vitrivr2,KIS Visual 3,1594888454084,751,751,TEXT,ASR,segment_list
vitrivr2,KIS Visual 3,1594888464414,0,0,TEXT,ASR,segment_list
vitrivr2,KIS Textual 3,1594888784551,-1,4131,,,segment_list
vitrivr2,KIS Textual 3,1594888786447,-1,4131,,,temporal_list
vitrivr2,KIS Textual 3,1594888858778,-1,568,,,segment_list
vitrivr2,KIS Textual 3,1594888873803,-1,-1,,,segment_list
vitrivr2,KIS Textual 3,1594888876513,-1,341,TEXT,caption,segment_list
vitrivr2,KIS Textual 3,1594888885311,-1,722,TEXT,caption,segment_list
vitrivr2,KIS Textual 3,1594888893097,-1,662,TEXT,caption,segment_list
vitrivr2,KIS Textual 3,1594888896614,-1,684,TEXT,caption,segment_list
vitrivr2,KIS Textual 3,1594888913583,-1,6329,,,segment_list
vitrivr2,KIS Textual 3,1594888920874,-1,42,,,segment_list
vitrivr2,KIS Textual 3,1594888941605,-1,42,,,temporal_list
vitrivr2,KIS Textual 3,1594888943786,-1,6224,,,temporal_list
vitrivr2,KIS Textual 3,1594888953039,-1,4131,,,temporal_list
vitrivr2,KIS Textual 3,1594889029928,-1,4131,,,segment_gallery
vitrivr2,KIS Textual 3,1594889035954,-1,-1,TEXT,caption,segment_gallery
vitrivr2,KIS Textual 3,1594889050689,-1,279,,,segment_gallery
vitrivr2,KIS Textual 3,1594889053067,-1,279,,,segment_list
vitrivr2,KIS Visual 4,1594889194699,-1,-1,TEXT,ASR,segment_list
vitrivr2,KIS Visual 4,1594889210505,2385,1049,,,segment_list
vitrivr2,KIS Visual 4,1594889212475,2385,1049,,,segment_list
vitrivr2,KIS Visual 4,1594889219345,2385,1049,TEXT,ASR,segment_list
vitrivr2,KIS Visual 4,1594889231782,2385,1049,TEXT,ASR,segment_list
vitrivr2,KIS Visual 4,1594889247811,2385,1049,TEXT,OCR,segment_list
vitrivr2,KIS Visual 4,1594889257149,-1,-1,,,segment_list
vitrivr2,KIS Visual 4,1594889264484,-1,-1,,,segment_list
vitrivr2,KIS Visual 4,1594889272469,3,0,TEXT,OCR,segment_list
vitrivr2,KIS Textual 4,1594889541474,-1,-1,TEXT,caption,segment_list
vitrivr2,KIS Textual 4,1594889560064,-1,-1,,,segment_list
vitrivr2,KIS Textual 4,1594889574233,-1,-1,,,segment_list
vitrivr2,KIS Textual 4,1594889585654,-1,-1,,,segment_list
vitrivr2,KIS Textual 4,1594889601100,-1,-1,,,segment_list
vitrivr2,KIS Textual 4,1594889623210,5913,5913,,,segment_list
vitrivr2,KIS Textual 4,1594889699789,5913,5913,,,temporal_list
vitrivr2,KIS Textual 4,1594889709827,1193,126,,,temporal_list
vitrivr2,KIS Textual 4,1594889736371,1193,126,,,temporal_list
vitrivr2,KIS Textual 4,1594889780699,3512,207,,,temporal_list
vitrivr2,KIS Textual 4,1594889842030,-1,-1,TEXT,caption,temporal_list
vitrivr2,KIS Textual 4,1594889847738,-1,-1,TEXT,caption,temporal_list
vitrivr2,KIS Textual 4,1594889854095,-1,-1,TEXT,caption,temporal_list
vitrivr2,KIS Textual 4,1594889866811,-1,-1,TEXT,caption,segment_gallery
vitrivr2,KIS Textual 4,1594889867397,-1,-1,TEXT,caption,segment_list
vitrivr2,KIS Textual 4,1594889879800,-1,-1,,,segment_list
vitrivr2,KIS Textual 4,1594889885027,-1,-1,,,segment_list
vitrivr2,KIS Textual 4,1594889889995,-1,-1,,,segment_list
vitrivr2,KIS Textual 4,1594889892073,-1,-1,,,segment_list
vitrivr2,KIS Textual 4,1594889893536,-1,-1,,,segment_list
vitrivr2,KIS Textual 4,1594889901606,-1,-1,,,segment_list
vitrivr2,KIS Textual 4,1594889915485,-1,-1,,,segment_list
vitrivr2,KIS Textual 4,1594889921896,-1,-1,,,segment_gallery
vitrivr2,KIS Textual 4,1594889924857,-1,-1,,,segment_gallery
vitrivr2,KIS Textual 4,1594889933195,-1,5,,,segment_gallery
vitrivr2,KIS Textual 4,1594889960856,-1,5,,,segment_list
vitrivr2,KIS Textual 4,1594889963757,40,5,,,segment_list
vitrivr2,KIS Visual 5,1594890196485,-1,-1,,,segment_list
vitrivr2,KIS Visual 5,1594890198268,-1,-1,,,segment_list
vitrivr2,KIS Visual 5,1594890201831,-1,1401,TEXT,caption,segment_list
vitrivr2,KIS Visual 5,1594890222689,4407,4363,,,segment_list
vitrivr2,KIS Visual 5,1594890241499,4407,4363,,,segment_list
vitrivr2,KIS Visual 5,1594890276445,9970,9959,,,segment_list
vitrivr2,KIS Visual 5,1594890279610,9970,9959,,,segment_list
vitrivr2,KIS Visual 5,1594890283324,-1,-1,,,segment_list
vitrivr2,KIS Visual 5,1594890285269,-1,-1,,,segment_list
vitrivr2,KIS Visual 5,1594890301983,-1,-1,TEXT,caption,segment_list
vitrivr2,KIS Visual 5,1594890310713,-1,-1,TEXT,caption,segment_list
vitrivr2,KIS Visual 5,1594890331032,-1,-1,TEXT,caption,segment_list
vitrivr2,KIS Visual 5,1594890359281,-1,-1,,,segment_list
vitrivr2,KIS Visual 5,1594890425500,-1,-1,,,segment_list
vitrivr2,KIS Visual 5,1594890431779,14975,14947,,,segment_list
vitrivr2,KIS Visual 5,1594890102236,12567,1518,TEXT,caption,segment_list
vitrivr2,KIS Visual 5,1594890106281,-1,-1,,,segment_list
vitrivr2,KIS Visual 5,1594890109280,-1,-1,,,segment_list
vitrivr2,KIS Visual 5,1594890112017,-1,-1,,,segment_list
vitrivr2,KIS Visual 5,1594890130911,-1,-1,,,segment_list
vitrivr2,KIS Visual 5,1594890134830,14338,6969,,,segment_list
vitrivr2,KIS Visual 5,1594890140178,14338,6969,,,segment_list
vitrivr2,KIS Visual 5,1594890148396,14338,6969,,,segment_list
vitrivr2,KIS Visual 5,1594890167135,14338,6969,,,segment_list
vitrivr2,KIS Visual 5,1594890176217,14338,6969,,,segment_list
vitrivr2,KIS Textual 5,1594890979450,435,435,,,segment_gallery
vitrivr2,KIS Textual 5,1594890981159,435,435,,,segment_list
vitrivr2,KIS Textual 5,1594891008188,435,435,,,temporal_list
vitrivr2,KIS Textual 5,1594891008851,435,435,,,temporal_list
vitrivr2,KIS Textual 5,1594891026603,435,435,,,segment_list
vitrivr2,KIS Textual 5,1594891033019,435,435,,,segment_list
vitrivr2,KIS Textual 5,1594891038433,435,435,,,segment_gallery
vitrivr2,KIS Textual 5,1594891040166,7480,7480,,,temporal_list
vitrivr2,KIS Textual 5,1594891100429,7480,7480,,,segment_list
vitrivr2,KIS Textual 5,1594891106333,435,435,,,segment_list
vitrivr2,KIS Textual 5,1594891125135,435,435,,,segment_list
vitrivr2,KIS Textual 5,1594891147322,435,435,,,temporal_list
vitrivr2,KIS Textual 5,1594891179636,435,435,,,segment_list
vitrivr2,KIS Textual 5,1594891184014,435,435,,,segment_list
vitrivr2,KIS Textual 5,1594891200186,435,435,,,temporal_list
vitrivr2,KIS Textual 5,1594891256206,435,435,,,temporal_list
vitrivr2,KIS Textual 5,1594891258682,435,435,,,segment_list
vitrivr2,KIS Textual 5,1594891260610,435,435,,,temporal_list
vitrivr2,KIS Textual 5,1594891328972,429,429,,,temporal_list
vitrivr2,KIS Textual 5,1594891334288,12,12,,,temporal_list
vitrivr2,KIS Visual 6,1594891778573,-1,-1,TEXT,ASR,segment_gallery
vitrivr2,KIS Visual 6,1594891779376,-1,-1,TEXT,ASR,segment_list
vitrivr2,KIS Visual 6,1594891795545,-1,-1,TEXT,ASR,segment_list
vitrivr2,KIS Visual 6,1594891802110,-1,-1,TEXT,ASR,segment_list
vitrivr2,KIS Visual 6,1594891818327,-1,-1,TEXT,ASR,segment_list
vitrivr2,KIS Visual 6,1594891840794,-1,-1,TEXT,ASR,segment_list
vitrivr2,KIS Visual 6,1594891847035,-1,-1,TEXT,ASR,segment_list
vitrivr2,KIS Visual 6,1594891856186,-1,-1,TEXT,ASR,segment_list
vitrivr2,KIS Visual 6,1594891881592,-1,-1,TEXT,ASR,segment_list
vitrivr2,KIS Visual 6,1594891911138,7,7,TEXT,ASR,segment_list
vitrivr2,KIS Textual 6,1594892169653,5110,5107,,,segment_gallery
vitrivr2,KIS Textual 6,1594892170952,5110,5107,,,segment_list
vitrivr2,KIS Textual 6,1594892176518,2663,2659,,,segment_list
vitrivr2,KIS Textual 6,1594892183770,209,206,,,segment_list
vitrivr2,KIS Textual 6,1594892213955,297,297,,,segment_list
vitrivr2,KIS Textual 6,1594892222349,1316,667,,,segment_list
vitrivr2,KIS Textual 6,1594892255521,1316,667,,,temporal_list
vitrivr2,KIS Textual 6,1594892288904,-1,-1,TEXT,caption,temporal_list
vitrivr2,KIS Textual 6,1594892302659,-1,-1,TEXT,caption,segment_list
vitrivr2,KIS Textual 6,1594892308611,-1,-1,TEXT,caption,segment_list
vitrivr2,KIS Textual 6,1594892332368,209,206,,,segment_list
vitrivr2,KIS Textual 6,1594892336419,209,206,,,segment_list
